CURIE,Label,Domain,Definition,subPropertyOf,Range,inverseOf
kamkt:P90155,je tiskar,kamkt:C10009,Povezuje korporativno tijelo koje je proizvelo pojavni oblik otiskom teksta ili slike na papir ili drugu podlogu s tim pojavnim oblikom.,kamkt:P90153,kampo:C10004,kampo:P40253
kamkt:P90156,je prenositelj,kamkt:C10009,"Povezuje korporativno tijelo koje je sudjelovalo u prijenosu sadržaja putem televizije, radija, interneta itd. s tim pojavnim oblikom.",kamkt:P90012,kampo:C10004,kampo:P40258
kamkt:P90157,je prodavač,kamkt:C10009,Povezuje korporativno tijelo koje nudi na prodaju primjerke serijski proizvedenoga pojavnog oblika s tim pojavnim oblikom.,kamkt:P90012,kampo:C10004,kampo:P40263
kamkt:P90158,je knjižar,kamkt:C10009,Povezuje korporativno tijelo koje nudi na prodaju knjige i druge publikacije s tim pojavnim oblikom.,kamkt:P90157,kampo:C10004,kampo:P40268
kamkt:P90159,je raspačavatelj,kamkt:C10009,Povezuje korporativno tijelo koje ima isključivo pravo prodaje ili dijeljenja primjeraka pojavnog oblika na određenom tržištu s tim pojavnim oblikom.,kamkt:P90012,kampo:C10004,kampo:P40273
kamkt:P90160,je suradnik na izdanju,kamkt:C10009,Povezuje korporativno tijelo koje sudjeluje u pripremi određenog izdanja za objavljivanje s tim pojavnim oblikom.,kamkt:P90012,kampo:C10004,kampo:P40278
kamkt:P90161,je autor dodanog teksta,kamkt:C10009,"Povezuje korporativno tijelo koje je dopunilo izdanje teksta drugog korporativnog tijela predgovorom, pogovorom, objašnjenjima, komentarima itd. s tim pojavnim oblikom.",kamkt:P90160,kampo:C10004,kampo:P40283
kamkt:P90162,je grafički urednik,kamkt:C10009,"Povezuje korporativno tijelo odgovorno za grafičko oblikovanje izdanja, uključujući prijelom i pripremu za tisak s tim pojavnim oblikom.",kamkt:P90160,kampo:C10004,kampo:P40288
kamkt:P90163,je ilustrator,kamkt:C10009,Povezuje korporativno tijelo koje je oblikovalo slikovne prikaze uz određeno izdanje teksta s tim pojavnim oblikom.,kamkt:P90160,kampo:C10004,kampo:P40293
kamkt:P90164,je tipograf,kamkt:C10009,"Povezuje korporativno tijelo koje je oblikovalo slova tiskanog teksta, uključujući slaganje tiskarskog sloga od pomičnih slova s tim pojavnim oblikom.",kamkt:P90160,kampo:C10004,kampo:P40298
kamkt:P90165,je korporativno tijelo koje je preinačilo primjerak,kamkt:C10009,"Povezuje korporativno tijelo čijom je intervencijom primjerak stekao posebna obilježja, uključujući ona po kojima se razlikuje od drugih primjeraka istog pojavnog oblika s tim primjerkom.",kamkt:P90013,kamp:C10005,kamp:P50036
kamkt:P90166,je anotator,kamkt:C10009,"Povezuje korporativno tijelo koje je ručno dodalo primjerku tekstualne, slikovne ili druge bilješke s tim primjerkom.",kamkt:P90165,kamp:C10005,kamp:P50041
kamkt:P90167,je iluminator,kamkt:C10009,Povezuje korporativno tijelo koje je ukrasilo primjerak iluminacijama s tim primjerkom.,kamkt:P90165,kamp:C10005,kamp:P50046
kamkt:P90168,je knjigoveža,kamkt:C10009,Povezuje korporativno tijelo koje je uvezalo knjigu s tim primjerkom.,kamkt:P90165,kamp:C10005,kamp:P50051
kamkt:P90169,je restaurator,kamkt:C10009,Povezuje korporativno tijelo koje je modificiralo primjerak kako bi zaustavio njegovo propadanje i vratilo ga u stanje najbliže onome kakvo je bilo u određenom razdoblju njegove prošlosti s tim primjerkom.,kamkt:P90165,kamp:C10005,kamp:P50061
kamkt:P90170,je rubrikator,kamkt:C10009,Povezuje korporativno tijelo koje je oblikovalo i ukrasilo početna slova (inicijale) teksta u rukopisima i prvim tiskanim knjigama s tim primjerkom.,kamkt:P90165,kamp:C10005,kamp:P50066
kamkt:P90171,je korporativno tijelo koje je stručno obradilo primjerak,kamkt:C10009,"Povezuje korporativno tijelo odgovorno za inventarizaciju i/ili stručnu obradu primjerka, uključujući unos podataka o primjerku u informacijski sustav s tim primjerkom.",kamkt:P90013,kamp:C10005,kamp:P50070
kamkt:P90172,je determinator,kamkt:C10009,Povezuje korporativno tijelo koje je identificiralo vrstu kojoj pripada primjerak prirodoslovne građe s tim primjerkom.,kamkt:P90013,kamp:C10005,kamp:P50075
kamkt:P90173,je aukcionist,kamkt:C10009,Povezuje korporativno tijelo koje je posredovalo pri aukcijskoj kupnji primjerka s tim primjerkom.,kamkt:P90013,kamp:C10005,kamp:P50080
kamkt:P90174,je posjednik,kamkt:C10009,Povezuje korporativno tijelo koje posjeduje primjerak i/ili skrbi o primjerku s tim primjerkom.,kamkt:P90013,kamp:C10005,kamp:P50085
kamkt:P90175,je vlasnik,kamkt:C10009,Povezuje korporativno tijelo koje nad primjerkom uživa ili je uživalo vlasnička prava s tim primjerkom.,kamkt:P90174,kamp:C10005,kamp:P50090
kamkt:P90176,je darovatelj,kamkt:C10009,Povezuje korporativno tijelo koje je darovalo primjerak sadašnjem vlasniku s tim primjerkom.,kamkt:P90174,kamp:C10005,kamp:P50095
kamkt:P90177,je deponent,kamkt:C10009,Povezuje korporativno tijelo koje je primjerak u svom vlasništvu povjerilo na skrb i upravljanje sadašnjem imatelju s tim primjerkom.,kamkt:P90174,kamp:C10005,kamp:P50100
kamkt:P90178,je prodavatelj,kamkt:C10009,Povezuje korporativno tijelo koje je prodalo primjerak sadašnjem vlasniku s tim primjerkom.,kamkt:P90174,kamp:C10005,kamp:P50105
kamkt:P90179,je preparator,kamkt:C10009,Povezuje korporativno tijelo koje je izradilo preparat  prirodoslovnog objekta s tim primjerkom.,kamkt:P90013,kamp:C10005,kamp:P50056
kamkt:P90180,je procjenitelj,kamkt:C10009,Povezuje korporativno tijelo kojeje procijenilo vrijednost primjerka s tim primjerkom.,kamkt:P90013,kamp:C10005,kamp:P50110
kamkt:P90181,je sakupljač,kamkt:C10009,Povezuje korporativno tijelo koje je prikupilo primjerak terenskim istraživanjem s tim primjerkom.,kamkt:P90013,kamp:C10005,kamp:P50115
kamkt:P90182,je korporativno tijelo povezano s mjestom,kamkt:C10009,Povezuje korporativno tijelo s mjestom.,kamkt:P90009,kamm:C10011,kamm:P11031
kamkt:P90183,ima mjesto u posjedu korporativnog tijela,kamkt:C10009,Povezuje korporativno tijelo s mjestom koje je u vlasništvu tog korpotaivnog tijela.,kamkt:P90182,kamm:C10011,kamm:P11032
kamkt:P90184,ima mjesto sjedište korporativnog tijela,kamkt:C10009,Povezuje korporativno tijelo s mjestom u kojemu korporativno tijelo ima sjedište.,kamkt:P90182,kamm:C10011,kamm:P11033
kamkt:P90185,ima upravno-teritorijalno područje,kamkt:C10009,Povezuje korporativno tijelo koje upravlja s mjestom koje je upravno-teritorijalna jedinica.,kamkt:P90182,kamm:C10011,kamm:P11034
kamkt:P90186,je korporativno tijelo povezano s vremenskim rasponom,kamkt:C10009,Povezuje korporativno tijelo s vremenskim rasponom.,kamkt:P90009,kamvr:C10012,kamvr:P12024
kamkt:P90187,ima vrijeme djelovanja korporativnog tijela,kamkt:C10009,Povezuje korporativno tijelo s vremenskim rasponom u kojemu je korporativno tijelo djelovalo.,kamkt:P90186,kamvr:C10012,kamvr:P12025
kamkt:P90188,ima vrijeme osnutka korporativnog tijela,kamkt:C10009,Povezuje korporativno tijelo s vremenskim rasponpom u kojemu je korporativno tijelo osnovano.,kamkt:P90186,kamvr:C10012,kamvr:P12026
kamkt:P90189,ima vrijeme završetka djelovanja korporativnog tijela,kamkt:C10009,Povezuje korporativno tijelo s vremenskim raspon u kojemu je korporativno tijelo prestalo s djelovanjem.,kamkt:P90186,kamvr:C10012,kamvr:P12027
kamkt:P90190,je korporativno tijelo povezano s kolektivnim agentom,kamkt:C10009,Povezuje korporativno tijelo s kolektivnim agentom.,kamkt:P90009,kamka:C10008,kamka:P80012
kamkt:P90191,je korporativno tjelo član kolektivnog agenta,kamkt:C10009,Povezuje korporativno tijelo s kolektivnim agentom kojeg je član.,kamkt:P90190,kamka:C10008,kamka:P80199
kamkt:P90192,je korporativno tijelo povezano s korporativnim tijelom,kamkt:C10009,Povezuje korporativno tijelo s korporativnim tijelom.,kamkt:P90009,kamkt:C10009,kamkt:P90192
kamkt:P90193,je nadređeno tijelo,kamkt:C10009,Povezuje korporativno tijelo s korporativnim tijelom koje ga obuhvaća kao sastavnu jedinicu ili mu je administrativno ili na drugi način nadređeno.,kamkt:P90192,kamkt:C10009,kamkt:P90196
kamkt:P90194,je organizator sastanka,kamkt:C10009,Povezuje korporativno tijelo s korporativnim tijelom čiji korporativni sastanak organizira.,kamkt:P90192,kamkt:C10009,kamkt:P90195
kamkt:P90195,je organizirani sastanak,kamkt:C10009,Povezuje korporativno tijelo koje je korporativni sastanak s korporativnim tijelom koje je organiziralo taj sastanak.,kamkt:P90192,kamkt:C10009,kamkt:P90194
kamkt:P90196,je podređeno tijelo,kamkt:C10009,Povezuje korporativno tijelo koje je u sastavu ili je administrativno ili na drugi način podređeno s nadređenim korporativnim tijelom.,kamkt:P90192,kamkt:C10009,kamkt:P90193
kamkt:P90197,je pokrovitelj sastanka,kamkt:C10009,Povezuje korporativno tijelo koje financijski pomaže održavanje korporativnog sastanka s tim korporativnim tijelom.,kamkt:P90192,kamkt:C10009,kamkt:P90199
kamkt:P90198,je prethodnik,kamkt:C10009,Povezuje korporativno tijelo s korporativnim tijelom kojem kronološki prethodi.,kamkt:P90192,kamkt:C10009,kamkt:P90200
kamkt:P90199,je sastanak pod pokroviteljstvom,kamkt:C10009,Povezuje korporativno tijelo koje financijski pomaže održavanje korporativnog sastanka drugog korpotativnog tijela s tim tjelom.,kamkt:P90192,kamkt:C10009,kamkt:P90197
kamkt:P90200,je sljednik,kamkt:C10009,Povezuje korporativno tijelo s korporativnim tijelom koje kronološki slijedi.,kamkt:P90192,kamkt:C10009,kamkt:P90198
kamkt:P90201,je tijelo u vlasništvu korporativnog tijela,kamkt:C10009,Povezuje korporativno tijelo s korporativnim tijelom u čijem je u vlasništvu.,kamkt:P90192,kamkt:C10009,kamkt:P90202
kamkt:P90202,je vlasnik korporativnog tijela,kamkt:C10009,Povezuje korporativno tijelo s korporativnim tijelom kojemu je vlasnik. ,kamkt:P90192,kamkt:C10009,kamkt:P90201
kamkt:P90203,je korporativno tijelo povezano s osobom,kamkt:C10009,Povezuje korporativno tijelo s osobom.,kamkt:P90009,kamo:C10007,kamo:P70238
kamkt:P90204,je poslodavac osobi,kamkt:C10009,"Povezuje korporativno tijelo s osobom koja je u tom korporativnom tijelu (tvrtki, ustanovi itd.) u radnom odnosu.",kamkt:P90203,kamo:C10007,kamo:P70241
kamkt:P90205,je tijelo čiji je osoba član,kamkt:C10009,"Povezuje korporativno tijelo s osobom koja je član tog korporativnog tijela (udruge, stranke itd.).",kamkt:P90203,kamo:C10007,kamo:P70239
kamkt:P90206,je tijelo u vlasništvu osobe,kamkt:C10009,Povezuje korporativno tijelo s osobom u čijem je vlasništvu.,kamkt:P90203,kamo:C10007,kamo:P70240
kamkt:P90207,je korporativno tijelo povezano s obitelji,kamkt:C10009,Povezuje korporativno tijelo s obitelji.,kamkt:P90009,kamob:C10010,kamob:P10190
kamkt:P90208,je tijelo koje je osnovala obitelj,kamkt:C10009,Povezuje korporativno tijelo s obitelji koja ga je osnovala.,kamkt:P90207,kamob:C10010,kamob:P10191
kamkt:P90209,je tijelo u vlasništvu obitelji,kamkt:C10009,Povezuje korporativno tijelo s obitelji u čijem je u vlasništvu.,kamkt:P90207,kamob:C10010,kamob:P10192
kamkt:P90210,je korporativno tijelo povezano s nomenom za korporativno tijelo,kamkt:C10009,Povezuje korporativno tijelo s nomenom za to korporativno tijelo.,kamkt:P90009,kamn:C10013,kamn:P13107
kamkt:P90211,ima oznaku za korporativno tijelo,kamkt:C10009,Povezuje korporativno tijelo s oznakom za to korporativno tijelo.,kamkt:P90210,kamn:C10013,kamn:P13108
kamkt:P90212,ima nadziranu pristupnicu za korporativno tijelo,kamkt:C10009,"Povezuje korporativno tijelo s nadziranom riječi ili nizom riječi i/ili drugih oznaka, koja unutar nekog sustava jednoznačno identificira korporativno tijelo i okuplja podatke o korporativnom tijelu.",kamkt:P90211,kamn:C10013,kamn:P13109
kamkt:P90213,ima usvojenu pristupnicu za korporativno tijelo,kamkt:C10009,"Povezuje korporativno tijelo s riječi, znakom ili nizom riječi ili znakova koji dosljedno imenuje korporativno tijelo unutar određenog sustava. ",kamkt:P90212,kamn:C10013,kamn:P13110
kamkt:P90214,ima varijantnu pristupnicu za korporativno tijelo,kamkt:C10009,"Povezuje korporativno tijelo s riječi, znakom ili nizom riječi ili znakova koji imenuju korporativno tijelo unutar određenog sustava, a nisu odabrani za usvojeni oblik imena korporativnog tijela.",kamkt:P90212,kamn:C10013,kamn:P13111
kamkt:P90215,ima ime korporativnog tijela,kamkt:C10009,Povezuje korporativno tijelo s imenom za korporativno tijelo.,kamkt:P90211,kamn:C10013,kamn:P13112
kamkt:P90216,ima usvojeno ime korporativnog tijela,kamkt:C10009,Povezuje korporativno tijelo s riječi ili nizom riječi ili znakova koji jednoznačno i dosljedno imenuje korporativno tijelo unutar određenog sustava.,kamkt:P90215,kamn:C10013,kamn:P13113
kamkt:P90217,ima varijantno ime korporativnog tijela,kamkt:C10009,"Povezuje korporativno tijelo s riječi, znakom ili nizom riječi ili znakova koji identificiraju korporativno tijelo unutar određenog sustava, a nisu odabrani za usvojeno ime korporativnog tijela.",kamkt:P90215,kamn:C10013,kamn:P13115
kamkt:P90218,ima dodatno obilježje korporativnog tijela,kamkt:C10009,"Povezuje korporativno tijelo s riječi, znakom ili nizom riječi ili znakova koji razlikuje korporativno tijelo od drugih korporativnih tijela s istim usvojenim ili varijantnim oblikom imena.",,,
kamkt:P90219,ima identifikator korporativnog tijela,kamkt:C10009,Povezuje korporativno tijelo s brojčanom ili slovno-brojčanom oznakom ili nizom znakova koji jednoznačno identificira korporativno tijelo unutar određenog sustava.,kamkt:P90211,kamn:C10013,kamn:P13118
kamkt:P90220,je tijelo koje je dodijelilo nomen,kamkt:C10009,Povezuje korporativno tijelo s nomenom koji je dodijelilo to korporativno tijelo.,kamkt:P90210,kamn:C10013,kamn:P13119
kamkt:P90221,ima napomenu o identifikaciji korporativnog tijela,kamkt:C10009,Povezuje korporativno tijelo s kratkim tekstom u kojemu se navode objašnjenja i druge pojedinosti o identifikacijskim podacima okorporativnom tijelu i/ili izvorima iz kojih su identifikacijski podaci preuzeti.,kamkt:P90008,,
kamkt:P90222,ima napomenu o odnosu korporativnog tijela i drugih jedinica opisa,kamkt:C10009,"Povezuje korporativno tijelo s kratkim nestrukturiranim tekstom koji sadržava pojedinosti o odnosu između korporativnog tijela i i drugog ili više drugih korporativnih tijela, odnosno korporativnog tijela i druge ili više drugih jedinica opisa.",kamkt:P90008,,
kamkt:P90223,je korporativno tijelo predmet djela,kamkt:C10009,"Povezuje korporativno tijelo s izrazom, nadziranim nazivom, imenom, naslovom, identifikatorom ili drugom nadziranom oznakom koja označava temu kojom se bavi ili koju prikazuje djelo.
",kamkt:C10009,kamd:C10002,kamd:P20328
